"Avg # Bars In Losing Trades: All","Avg # Bars In Losing Trades: Long","Avg # Bars In Losing Trades: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars In Winning Trades: All","Avg # Bars In Winning Trades: Long","Avg # Bars In Winning Trades: Short","Avg Losing Trade: All","Avg Losing Trade: Long","Avg Losing Trade: Short","Avg Losing Trade %: All","Avg Losing Trade %: Long","Avg Losing Trade %: Short","Avg Trade: All","Avg Trade: Long","Avg Trade: Short","Avg Trade %: All","Avg Trade %: Long","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade: Long","Avg Winning Trade: Short","Avg Winning Trade %: All","Avg Winning Trade %: Long","Avg Winning Trade %: Short","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Gross Loss: All","Gross Loss: Long","Gross Loss: Short","Gross Loss %: All","Gross Loss %: Long","Gross Loss %: Short","Gross Profit: All","Gross Profit: Long","Gross Profit: Short","Gross Profit %: All","Gross Profit %: Long","Gross Profit %: Short","Largest Losing Trade: All","Largest Losing Trade: Long","Largest Losing Trade: Short","Largest Losing Trade %: All","Largest Losing Trade %: Long","Largest Losing Trade %: Short","Largest Winning Trade: All","Largest Winning Trade: Long","Largest Winning Trade: Short","Largest Winning Trade %: All","Largest Winning Trade %: Long","Largest Winning Trade %: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Net Profit: All","Net Profit: Long","Net Profit: Short","Net Profit %: All","Net Profit %: Long","Net Profit %: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Max Drawdown","Open PL","Buy & Hold Return","Sharpe Ratio","Sortino Ratio","Max Drawdown %","Buy & Hold Return %","Open PL %","comment","__From","__To","__Length","__KSmoothing","__DLength","__Level","__CCI_Period","__T3_Period","__B","__Trade reverse","__Long Stop Loss %","__Enable Trailing","__Stop Loss","__Take Profit","__Trailing Stop","__Trailing Offset","__Source","__Filter","__Slow EMA Period","__Fast EMA Period","__Angle 1","__Angle 2","__Bull Angle Source","__Bear Angle Source"
293.00,293.00,0,316.90,316.90,0,532.00,532.00,0,6.79,6.79,0,1.36,1.36,0,-4.59,-4.59,0,-0.92,-0.92,0,15.19,15.19,0,3.04,3.04,0,0,0,0,61.12,61.12,0,12.22,12.22,0,15.19,15.19,0,3.04,3.04,0,17.93,17.93,0,3.74,3.74,0,15.19,15.19,0,3.27,3.27,0,0,0,0,0.20,0.20,0,-45.93,-45.93,0,-9.19,-9.19,0,9.00,9.00,0,1.00,1.00,0,10.00,10.00,0,0.25,0.25,0,2.24,2.24,0,0,0,0,10.00,10.00,0,45.93,0,72.13,-0.37,-0.39,9.19,14.43,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,375.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",50.00,11.00,93.00,13.00,"hlc3","hlc3"
109.00,109.00,0,109.00,109.00,0,0,0,0,4.11,4.11,0,0.82,0.82,0,-4.11,-4.11,0,-0.82,-0.82,0,0,0,0,0,0,0,0,0,0,4.11,4.11,0,0.82,0.82,0,0,0,0,0,0,0,4.11,4.11,0,0.82,0.82,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-4.11,-4.11,0,-0.82,-0.82,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,4.11,0,57.58,0,0,0.82,11.52,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,240.00,309.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,4.00,57.00,29.00,"hlc3","hlc3"
246.50,246.50,0,331.33,331.33,0,501.00,501.00,0,2.84,2.84,0,0.57,0.57,0,-1.68,-1.68,0,-0.34,-0.34,0,0.62,0.62,0,0.12,0.12,0,0,0,0,5.67,5.67,0,1.13,1.13,0,0.62,0.62,0,0.12,0.12,0,4.10,4.10,0,0.82,0.82,0,0.62,0.62,0,0.13,0.13,0,0,0,0,0.20,0.20,0,-5.05,-5.05,0,-1.01,-1.01,0,2.00,2.00,0,1.00,1.00,0,33.33,33.33,0,0.11,0.11,0,0.22,0.22,0,1.00,1.00,0,3.00,3.00,0,5.67,-0.80,68.49,-0.39,-0.37,1.13,13.70,-0.16,"Changed ""Angle 2"": 29 => 17.",true,0,67.00,5.00,7.00,6.00,240.00,309.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,4.00,57.00,17.00,"hlc3","hlc3"
246.50,246.50,0,331.33,331.33,0,501.00,501.00,0,2.84,2.84,0,0.57,0.57,0,-1.68,-1.68,0,-0.34,-0.34,0,0.62,0.62,0,0.12,0.12,0,0,0,0,5.67,5.67,0,1.13,1.13,0,0.62,0.62,0,0.12,0.12,0,4.10,4.10,0,0.82,0.82,0,0.62,0.62,0,0.13,0.13,0,0,0,0,0.20,0.20,0,-5.05,-5.05,0,-1.01,-1.01,0,2.00,2.00,0,1.00,1.00,0,33.33,33.33,0,0.11,0.11,0,0.22,0.22,0,1.00,1.00,0,3.00,3.00,0,5.67,-0.29,69.08,-0.36,-0.34,1.13,13.82,-0.06,"Changed ""Angle 1"": 57 => 111.",true,0,67.00,5.00,7.00,6.00,240.00,309.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,4.00,111.00,17.00,"hlc3","hlc3"
334.43,334.43,0,461.55,461.55,0,684.00,684.00,0,5.34,5.34,0,1.07,1.07,0,2.49,2.49,0,0.50,0.50,0,16.19,16.19,0,3.24,3.24,0,0,0,0,37.38,37.38,0,7.48,7.48,0,64.75,64.75,0,12.95,12.95,0,9.98,9.98,0,1.92,1.92,0,30.05,30.05,0,6.09,6.09,0,0,0,0,0.20,0.20,0,27.37,27.37,0,5.47,5.47,0,7.00,7.00,0,4.00,4.00,0,36.36,36.36,0,1.73,1.73,0,3.03,3.03,0,1.00,1.00,0,11.00,11.00,0,24.45,1.24,71.12,0.19,0.51,4.67,14.22,0.24,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,465.00,189.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",50.00,11.00,75.00,7.00,"hlc3","hlc3"
0,0,0,816.00,816.00,0,816.00,816.00,0,0,0,0,0,0,0,0.56,0.56,0,0.11,0.11,0,0.56,0.56,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0.56,0.56,0,0.11,0.11,0,0,0,0,0,0,0,0.56,0.56,0,0.11,0.11,0,0,0,0,0.18,0.18,0,0.56,0.56,0,0.11,0.11,0,0,0,0,1.00,1.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,0,0,20.70,0,0,0,4.14,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,195.00,398.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,16.00,39.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""Fast EMA Period"": 16 => 11.",true,0,67.00,5.00,7.00,6.00,195.00,398.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,11.00,39.00,21.00,"hlc3","hlc3"
169.50,169.50,0,169.50,169.50,0,0,0,0,14.81,14.81,0,2.96,2.96,0,-14.81,-14.81,0,-2.96,-2.96,0,0,0,0,0,0,0,0,0,0,29.61,29.61,0,5.92,5.92,0,0,0,0,0,0,0,17.04,17.04,0,3.50,3.50,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0,-29.61,-29.61,0,-5.92,-5.92,0,2.00,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00,2.00,0,29.61,0,28.95,-0.57,-0.50,5.92,5.79,0,"Changed ""T3_Period"": 398 => 159.",true,0,67.00,5.00,7.00,6.00,195.00,159.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,11.00,39.00,21.00,"hlc3","hlc3"
173.33,173.33,0,252.11,252.11,0,409.67,409.67,0,8.95,8.95,0,1.79,1.79,0,-2.85,-2.85,0,-0.57,-0.57,0,9.35,9.35,0,1.87,1.87,0,0,0,0,53.68,53.68,0,10.74,10.74,0,28.04,28.04,0,5.61,5.61,0,17.04,17.04,0,3.50,3.50,0,20.13,20.13,0,4.35,4.35,0,0,0,0,0.19,0.19,0,-25.63,-25.63,0,-5.13,-5.13,0,6.00,6.00,0,3.00,3.00,0,33.33,33.33,0,0.52,0.52,0,1.04,1.04,0,0,0,0,9.00,9.00,0,36.99,0,29.42,-0.21,-0.25,7.40,5.88,0,"Changed ""Angle 2"": 21 => 13.",true,0,67.00,5.00,7.00,6.00,195.00,159.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,11.00,39.00,13.00,"hlc3","hlc3"
852.00,852.00,0,852.50,852.50,0,853.00,853.00,0,2.23,2.23,0,0.45,0.45,0,12.02,12.02,0,2.40,2.40,0,26.26,26.26,0,5.25,5.25,0,0,0,0,2.23,2.23,0,0.45,0.45,0,26.26,26.26,0,5.25,5.25,0,2.23,2.23,0,0.45,0.45,0,26.26,26.26,0,5.28,5.28,0,0,0,0,0.20,0.20,0,24.03,24.03,0,4.81,4.81,0,1.00,1.00,0,1.00,1.00,0,50.00,50.00,0,11.79,11.79,0,11.79,11.79,0,0,0,0,2.00,2.00,0,2.23,0,64.85,0,0,0.45,12.97,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,420.00,279.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,6.00,84.00,27.00,"hlc3","hlc3"
430.67,430.67,0,529.40,529.40,0,677.50,677.50,0,5.27,5.27,0,1.05,1.05,0,2.22,2.22,0,0.44,0.44,0,13.47,13.47,0,2.69,2.69,0,0,0,0,15.82,15.82,0,3.16,3.16,0,26.93,26.93,0,5.39,5.39,0,13.47,13.47,0,2.57,2.57,0,26.26,26.26,0,5.28,5.28,0,0,0,0,0.20,0.20,0,11.11,11.11,0,2.22,2.22,0,3.00,3.00,0,2.00,2.00,0,40.00,40.00,0,1.70,1.70,0,2.55,2.55,0,0,0,0,5.00,5.00,0,13.60,0,64.83,0.11,0.25,2.59,12.97,0,"Changed ""Angle 1"": 84 => 111.",true,0,67.00,5.00,7.00,6.00,420.00,279.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,6.00,111.00,27.00,"hlc3","hlc3"
430.67,430.67,0,529.40,529.40,0,677.50,677.50,0,5.27,5.27,0,1.05,1.05,0,2.22,2.22,0,0.44,0.44,0,13.47,13.47,0,2.69,2.69,0,0,0,0,15.82,15.82,0,3.16,3.16,0,26.93,26.93,0,5.39,5.39,0,13.47,13.47,0,2.57,2.57,0,26.26,26.26,0,5.28,5.28,0,0,0,0,0.20,0.20,0,11.11,11.11,0,2.22,2.22,0,3.00,3.00,0,2.00,2.00,0,40.00,40.00,0,1.70,1.70,0,2.55,2.55,0,0,0,0,5.00,5.00,0,13.60,0,64.89,0.11,0.25,2.59,12.98,0,"Changed ""Angle 1"": 111 => 84.",true,0,67.00,5.00,7.00,6.00,420.00,279.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,6.00,84.00,27.00,"hlc3","hlc3"
337.50,337.50,0,337.50,337.50,0,0,0,0,5.65,5.65,0,1.13,1.13,0,-5.65,-5.65,0,-1.13,-1.13,0,0,0,0,0,0,0,0,0,0,11.30,11.30,0,2.26,2.26,0,0,0,0,0,0,0,9.43,9.43,0,1.89,1.89,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-11.30,-11.30,0,-2.26,-2.26,0,2.00,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00,2.00,0,11.30,0,55.61,-0.51,-0.45,2.26,11.12,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,555.00,129.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,14.00,48.00,15.00,"hlc3","hlc3"
122.00,122.00,0,122.00,122.00,0,0,0,0,5.82,5.82,0,1.16,1.16,0,-5.82,-5.82,0,-1.16,-1.16,0,0,0,0,0,0,0,0,0,0,5.82,5.82,0,1.16,1.16,0,0,0,0,0,0,0,5.82,5.82,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-5.82,-5.82,0,-1.16,-1.16,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,5.82,0,49.67,0,0,1.16,9.93,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,240.00,339.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,6.00,93.00,29.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""B"": 0.02 => 0.08.",true,0,67.00,5.00,7.00,6.00,285.00,369.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,75.00,17.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,555.00,309.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,120.00,29.00,"hlc3","hlc3"
310.50,310.50,0,627.75,627.75,0,945.00,945.00,0,8.76,8.76,0,1.75,1.75,0,0.29,0.29,0,0.06,0.06,0,9.35,9.35,0,1.87,1.87,0,0,0,0,17.53,17.53,0,3.51,3.51,0,18.69,18.69,0,3.74,3.74,0,13.31,13.31,0,2.57,2.57,0,18.22,18.22,0,3.65,3.65,0,0,0,0,0.20,0.20,0,1.16,1.16,0,0.23,0.23,0,2.00,2.00,0,2.00,2.00,0,50.00,50.00,0,1.07,1.07,0,1.07,1.07,0,0,0,0,4.00,4.00,0,17.06,0,53.02,0.02,0.03,3.29,10.60,0,"Changed ""Angle 2"": 29 => 11.",true,0,67.00,5.00,7.00,6.00,555.00,309.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,120.00,11.00,"hlc3","hlc3"
224.00,224.00,0,224.00,224.00,0,0,0,0,4.18,4.18,0,0.84,0.84,0,-4.18,-4.18,0,-0.84,-0.84,0,0,0,0,0,0,0,0,0,0,4.18,4.18,0,0.84,0.84,0,0,0,0,0,0,0,4.18,4.18,0,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,-4.18,-4.18,0,-0.84,-0.84,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,4.18,0,3.59,0,0,0.84,0.72,0,"Changed ""Angle 2"": 11 => 27.",true,0,67.00,5.00,7.00,6.00,555.00,309.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,120.00,27.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""T3_Period"": 309 => 99.",true,0,67.00,5.00,7.00,6.00,555.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,120.00,27.00,"hlc3","hlc3"
223.00,223.00,0,178.00,178.00,0,88.00,88.00,0,8.67,8.67,0,1.73,1.73,0,-5.66,-5.66,0,-1.13,-1.13,0,0.36,0.36,0,0.07,0.07,0,0,0,0,17.33,17.33,0,3.47,3.47,0,0.36,0.36,0,0.07,0.07,0,10.36,10.36,0,2.07,2.07,0,0.36,0.36,0,0.07,0.07,0,0,0,0,0.19,0.19,0,-16.98,-16.98,0,-3.40,-3.40,0,2.00,2.00,0,1.00,1.00,0,33.33,33.33,0,0.02,0.02,0,0.04,0.04,0,0,0,0,3.00,3.00,0,16.98,0,51.69,-0.56,-0.49,3.40,10.34,0,"Changed ""Angle 2"": 27 => 13.",true,0,67.00,5.00,7.00,6.00,555.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,120.00,13.00,"hlc3","hlc3"
269.25,269.25,0,294.21,294.21,0,444.00,444.00,0,6.37,6.37,0,1.27,1.27,0,-5.04,-5.04,0,-1.01,-1.01,0,2.95,2.95,0,0.59,0.59,0,0,0,0,76.45,76.45,0,15.29,15.29,0,5.90,5.90,0,1.18,1.18,0,17.27,17.27,0,3.76,3.76,0,5.63,5.63,0,1.13,1.13,0,0,0,0,0.20,0.20,0,-70.55,-70.55,0,-14.11,-14.11,0,12.00,12.00,0,2.00,2.00,0,14.29,14.29,0,0.08,0.08,0,0.46,0.46,0,0,0,0,14.00,14.00,0,76.18,0,77.42,-0.88,-0.66,15.07,15.48,0,"Changed ""CCI_Period"": 555 => 330.",true,0,67.00,5.00,7.00,6.00,330.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,120.00,13.00,"hlc3","hlc3"
188.00,188.00,0,188.00,188.00,0,0,0,0,5.31,5.31,0,1.06,1.06,0,-5.31,-5.31,0,-1.06,-1.06,0,0,0,0,0,0,0,0,0,0,21.25,21.25,0,4.25,4.25,0,0,0,0,0,0,0,9.94,9.94,0,1.99,1.99,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-21.25,-21.25,0,-4.25,-4.25,0,4.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00,4.00,0,21.25,0,52.57,-0.74,-0.59,4.25,10.51,0,"Changed ""CCI_Period"": 330 => 600.",true,0,67.00,5.00,7.00,6.00,600.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,12.00,120.00,13.00,"hlc3","hlc3"
0,0,0,459.00,459.00,0,459.00,459.00,0,0,0,0,0,0,0,13.68,13.68,0,2.74,2.74,0,13.68,13.68,0,2.74,2.74,0,0,0,0,0,0,0,0,0,0,27.37,27.37,0,5.47,5.47,0,0,0,0,0,0,0,24.95,24.95,0,4.99,4.99,0,0,0,0,0.20,0.20,0,27.37,27.37,0,5.47,5.47,0,0,0,0,2.00,2.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,2.00,2.00,0,0,0,52.00,0,0,0,10.40,0,"Changed ""Angle 2"": 17 => 27.",true,0,67.00,5.00,7.00,6.00,285.00,369.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,75.00,27.00,"hlc3","hlc3"
0,0,0,435.67,435.67,0,435.67,435.67,0,0,0,0,0,0,0,13.31,13.31,0,2.66,2.66,0,13.31,13.31,0,2.66,2.66,0,0,0,0,0,0,0,0,0,0,39.92,39.92,0,7.98,7.98,0,0,0,0,0,0,0,24.95,24.95,0,4.99,4.99,0,0,0,0,0.21,0.21,0,39.92,39.92,0,7.98,7.98,0,0,0,0,3.00,3.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,3.00,3.00,0,0,0,52.00,0.63,268.75,0,10.40,0,"Changed ""Angle 1"": 75 => 30.",true,0,67.00,5.00,7.00,6.00,285.00,369.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,30.00,27.00,"hlc3","hlc3"
514.00,514.00,0,514.00,514.00,0,0,0,0,1.47,1.47,0,0.29,0.29,0,-1.47,-1.47,0,-0.29,-0.29,0,0,0,0,0,0,0,0,0,0,1.47,1.47,0,0.29,0.29,0,0,0,0,0,0,0,1.47,1.47,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-1.47,-1.47,0,-0.29,-0.29,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,1.00,1.00,0,1.47,-1.27,59.89,-0.62,-0.53,0.29,11.98,-0.26,"Changed ""T3_Period"": 369 => 279.",true,0,67.00,5.00,7.00,6.00,285.00,279.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,75.00,17.00,"hlc3","hlc3"
514.00,514.00,0,514.00,514.00,0,0,0,0,1.47,1.47,0,0.29,0.29,0,-1.47,-1.47,0,-0.29,-0.29,0,0,0,0,0,0,0,0,0,0,1.47,1.47,0,0.29,0.29,0,0,0,0,0,0,0,1.47,1.47,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-1.47,-1.47,0,-0.29,-0.29,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,1.47,0,59.85,0,0,0.29,11.97,0,"Changed ""Angle 1"": 75 => 120.",true,0,67.00,5.00,7.00,6.00,285.00,279.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,120.00,17.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""Fast EMA Period"": 5 => 13.",true,0,67.00,5.00,7.00,6.00,285.00,279.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,13.00,120.00,17.00,"hlc3","hlc3"
197.00,197.00,0,197.00,197.00,0,0,0,0,18.88,18.88,0,3.78,3.78,0,-18.88,-18.88,0,-3.78,-3.78,0,0,0,0,0,0,0,0,0,0,18.88,18.88,0,3.78,3.78,0,0,0,0,0,0,0,18.88,18.88,0,3.78,3.78,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0,-18.88,-18.88,0,-3.78,-3.78,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,18.88,0,30.95,0,0,3.78,6.19,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,465.00,129.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",40.00,5.00,66.00,27.00,"hlc3","hlc3"
280.75,280.75,0,319.40,319.40,0,474.00,474.00,0,6.47,6.47,0,1.29,1.29,0,-2.30,-2.30,0,-0.46,-0.46,0,14.40,14.40,0,2.88,2.88,0,0,0,0,25.89,25.89,0,5.18,5.18,0,14.40,14.40,0,2.88,2.88,0,19.28,19.28,0,3.78,3.78,0,14.40,14.40,0,2.90,2.90,0,0,0,0,0.20,0.20,0,-11.49,-11.49,0,-2.30,-2.30,0,4.00,4.00,0,1.00,1.00,0,20.00,20.00,0,0.56,0.56,0,2.22,2.22,0,0,0,0,5.00,5.00,0,21.82,0,72.15,-0.14,-0.17,4.28,14.43,0,"Changed ""Angle 1"": 66 => 30.",true,0,67.00,5.00,7.00,6.00,465.00,129.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",40.00,5.00,30.00,27.00,"hlc3","hlc3"
263.00,263.00,0,333.33,333.33,0,474.00,474.00,0,10.93,10.93,0,2.19,2.19,0,-2.48,-2.48,0,-0.50,-0.50,0,14.44,14.44,0,2.89,2.89,0,0,0,0,21.87,21.87,0,4.37,4.37,0,14.44,14.44,0,2.89,2.89,0,19.34,19.34,0,3.78,3.78,0,14.44,14.44,0,2.90,2.90,0,0,0,0,0.20,0.20,0,-7.43,-7.43,0,-1.49,-1.49,0,2.00,2.00,0,1.00,1.00,0,33.33,33.33,0,0.66,0.66,0,1.32,1.32,0,0,0,0,3.00,3.00,0,19.34,0,72.00,-0.10,-0.12,3.78,14.40,0,"Changed ""Angle 1"": 30 => 84.",true,0,67.00,5.00,7.00,6.00,465.00,129.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",40.00,5.00,84.00,27.00,"hlc3","hlc3"
228.00,228.00,0,289.50,289.50,0,474.00,474.00,0,8.14,8.14,0,1.63,1.63,0,-2.50,-2.50,0,-0.50,-0.50,0,14.44,14.44,0,2.89,2.89,0,0,0,0,24.42,24.42,0,4.88,4.88,0,14.44,14.44,0,2.89,2.89,0,19.34,19.34,0,3.78,3.78,0,14.44,14.44,0,2.90,2.90,0,0,0,0,0.20,0.20,0,-9.98,-9.98,0,-2.00,-2.00,0,3.00,3.00,0,1.00,1.00,0,25.00,25.00,0,0.59,0.59,0,1.77,1.77,0,0,0,0,4.00,4.00,0,21.89,0,72.00,-0.12,-0.15,4.28,14.40,0,"Changed ""Angle 1"": 84 => 39.",true,0,67.00,5.00,7.00,6.00,465.00,129.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",40.00,5.00,39.00,27.00,"hlc3","hlc3"
536.00,536.00,0,589.33,589.33,0,616.00,616.00,0,9.49,9.49,0,1.90,1.90,0,6.89,6.89,0,1.38,1.38,0,15.08,15.08,0,3.02,3.02,0,0,0,0,9.49,9.49,0,1.90,1.90,0,30.16,30.16,0,6.03,6.03,0,9.49,9.49,0,1.79,1.79,0,29.88,29.88,0,5.97,5.97,0,0,0,0,0.20,0.20,0,20.67,20.67,0,4.13,4.13,0,1.00,1.00,0,2.00,2.00,0,66.67,66.67,0,3.18,3.18,0,1.59,1.59,0,0,0,0,3.00,3.00,0,9.49,0,72.51,0.36,1.17,1.79,14.50,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,150.00,309.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,12.00,111.00,17.00,"hlc3","hlc3"
0,0,0,435.67,435.67,0,435.67,435.67,0,0,0,0,0,0,0,13.31,13.31,0,2.66,2.66,0,13.31,13.31,0,2.66,2.66,0,0,0,0,0,0,0,0,0,0,39.92,39.92,0,7.98,7.98,0,0,0,0,0,0,0,24.95,24.95,0,4.99,4.99,0,0,0,0,0.21,0.21,0,39.92,39.92,0,7.98,7.98,0,0,0,0,3.00,3.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,3.00,3.00,0,0,0,51.89,0.63,268.75,0,10.38,0,"Changed ""Angle 1"": 75 => 120.",true,0,67.00,5.00,7.00,6.00,285.00,369.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,120.00,17.00,"hlc3","hlc3"
